Age,Sex,Job,Credit amount,Duration,Housing_free,Housing_own,Housing_rent,Saving accounts_little,Saving accounts_moderate,Saving accounts_quite rich,Saving accounts_rich,Checking account_little,Checking account_moderate,Checking account_rich,Purpose_business,Purpose_car,Purpose_domestic appliances,Purpose_education,Purpose_furniture/equipment,Purpose_radio/TV,Purpose_repairs,Purpose_vacation/others,Credit Score,Risk Band
26,0,2,8229,36,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,487,D - High Risk
30,0,1,2028,24,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,300,D - High Risk
25,1,2,1433,15,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,300,D - High Risk
33,0,2,6289,42,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,487,D - High Risk
64,1,2,1409,13,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,300,D - High Risk
29,0,3,6579,24,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,487,D - High Risk
48,0,1,1743,24,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,300,D - High Risk
37,0,1,3565,12,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,486,D - High Risk
34,0,1,1569,15,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,300,D - High Risk
23,0,1,1936,18,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,300,D - High Risk
30,0,3,3959,36,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,486,D - High Risk
50,0,2,2390,12,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,300,D - High Risk
31,1,1,1736,12,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,300,D - High Risk
40,0,3,3857,30,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,486,D - High Risk
38,0,2,804,12,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,300,D - High Risk
23,0,2,1845,45,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,300,D - High Risk
27,0,2,4576,45,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,487,D - High Risk
